,name,directory,state,type,rank,title,url,custom,flesch-kincaid-ease,flesch-kincaid-level,smog,coleman-liau,spache,linsear-write,gunning-fog,dale-chall,features,shap
0,UCLA Health,ucla-health/,CA,Academic,1,privacy-ucla-health,https://www.uclahealth.org/sites/default/files/documents/ad/ucla-health-notice-privacy-practices-2026.pdf?f=e61a0ad6,-1.8460041284561157,44.16597134046799,12.034272628333035,14.477652330583844,12.464391891891896,6.205546798476329,25.0,15.527389805913296,10.628443633230546,"{'nouns': {'avg': 6.96815299987793, 'sd': 5.752230167388916, 'min': 1.0, 'max': 53.0}, 'verbs': {'avg': 2.2675158977508545, 'sd': 2.429600238800049, 'min': 0.0, 'max': 24.0}, 'adjectives': {'avg': 0.8726114630699158, 'sd': 1.426438808441162, 'min': 0.0, 'max': 13.0}, 'adverbs': {'avg': 0.29936304688453674, 'sd': 0.5467328429222107, 'min': 0.0, 'max': 2.0}, 'pronouns': {'avg': 1.6560509204864502, 'sd': 1.6994317770004272, 'min': 0.0, 'max': 8.0}, 'first_person_pronouns': {'avg': 0.522292971611023, 'sd': 0.6826884150505066, 'min': 0.0, 'max': 2.0}, 'third_person_pronouns': {'avg': 1.1337579488754272, 'sd': 1.3359103202819824, 'min': 0.0, 'max': 7.0}, 'avg_syllables_per_word': {'avg': 1.5739490985870361, 'sd': 0.3962116837501526, 'min': 0.5, 'max': 3.5}, 'avg_word_frequency_log': {'avg': 5.532294750213623, 'sd': 0.6591212749481201, 'min': 3.0350000858306885, 'max': 6.364999771118164}, 'avg_content_word_frequency_log': {'avg': 4.864086151123047, 'sd': 0.4196474254131317, 'min': 3.484999895095825, 'max': 5.535555362701416}, 'avg_age_of_acquisition': {'avg': 347.4414367675781, 'sd': 132.95458984375, 'min': 0.0, 'max': 483.0}, 'avg_concreteness': {'avg': 307.64111328125, 'sd': 59.38587188720703, 'min': 0.0, 'max': 584.0}, 'avg_imagery': {'avg': 332.3562316894531, 'sd': 62.93330001831055, 'min': 0.0, 'max': 602.0}, 'avg_familiarity': {'avg': 577.4880981445312, 'sd': 67.2770767211914, 'min': 0.0, 'max': 620.0}, 'avg_polysemy': {'avg': 7.216488838195801, 'sd': 2.689314603805542, 'min': 2.0, 'max': 16.200000762939453}, 'negations': {'avg': 0.09554140269756317, 'sd': 0.3345010578632355, 'min': 0.0, 'max': 2.0}, 'causal_verbs': {'avg': 0.05095541477203369, 'sd': 0.24717971682548523, 'min': 0.0, 'max': 2.0}, 'intentional_actions': {'avg': 0.012738853693008423, 'sd': 0.11214534938335419, 'min': 0.0, 'max': 1.0}, 'word_count': {'avg': 18.987260818481445, 'sd': 14.876985549926758, 'min': 1.0, 'max': 154.0}, 'sentence_length': {'avg': 18.987260818481445, 'sd': 14.876985549926758, 'min': 1.0, 'max': 154.0}, 'function_to_content_ratio': {'avg': 0.8398624062538147, 'sd': 0.4395252466201782, 'min': 0.0, 'max': 2.3333332538604736}, 'connectives_total': {'avg': 0.8280254602432251, 'sd': 1.029367208480835, 'min': 0.0, 'max': 5.0}, 'causal_connectives': {'avg': 0.10191082954406738, 'sd': 0.302530974149704, 'min': 0.0, 'max': 1.0}, 'temporal_connectives': {'avg': 0.14012739062309265, 'sd': 0.3820594251155853, 'min': 0.0, 'max': 2.0}, 'logical_connectives': {'avg': 0.15923567116260529, 'sd': 0.3829079866409302, 'min': 0.0, 'max': 2.0}, 'additive_connectives': {'avg': 0.42038217186927795, 'sd': 0.6877211332321167, 'min': 0.0, 'max': 4.0}, 'adversative_connectives': {'avg': 0.006369426846504211, 'sd': 0.07955412566661835, 'min': 0.0, 'max': 1.0}, 'dependency_depth': {'avg': 5.4777069091796875, 'sd': 3.282041311264038, 'min': 1.0, 'max': 32.0}, 'modifiers_per_np': {'avg': 0.9746763110160828, 'sd': 0.8180570006370544, 'min': 0.0, 'max': 9.0}, 'words_before_main_verb': {'avg': 4.496815204620361, 'sd': 4.919251441955566, 'min': 0.0, 'max': 26.0}, 'passive_constructions': {'avg': 0.4012738764286041, 'sd': 0.8205938339233398, 'min': 0.0, 'max': 4.0}, 'content_overlap_adjacent': {'avg': 0.12011028826236725, 'sd': 0.11603862792253494, 'min': 0.0, 'max': 0.800000011920929}, 'content_overlap_all': {'avg': 0.021357569843530655, 'sd': 0.015335691161453724, 'min': 0.0, 'max': 0.1608910858631134}, 'noun_overlap_adjacent': {'avg': 0.10540929436683655, 'sd': 0.18155305087566376, 'min': 0.0, 'max': 1.0}, 'argument_overlap_adjacent': {'avg': 0.09208371490240097, 'sd': 0.19613268971443176, 'min': 0.0, 'max': 1.0}, 'stem_overlap_all': {'avg': 0.031000403687357903, 'sd': 0.019048742949962616, 'min': 0.0, 'max': 0.1666666716337204}, 'lsa_overlap_adjacent': {'avg': 0.4396853744983673, 'sd': 0.2006758153438568, 'min': 0.0, 'max': 0.8770557641983032}, 'lsa_overlap_all': {'avg': 0.3340280055999756, 'sd': 0.10078684985637665, 'min': 0.0, 'max': 0.6075913906097412}, 'lsa_given_new': {'avg': 0.6596024632453918, 'sd': 0.11059707403182983, 'min': 0.0, 'max': 0.9001306891441345}, 'lsa_overlap_mean': {'avg': 0.3340280055999756, 'sd': 0.10078684985637665, 'min': 0.0, 'max': 0.6075913906097412}, 'lsa_overlap_std': {'avg': 0.14336836338043213, 'sd': 0.041006218641996384, 'min': 0.0, 'max': 0.2379978895187378}, 'lsa_overlap_max': {'avg': 0.6916295886039734, 'sd': 0.17738457024097443, 'min': 0.0, 'max': 1.000000238418579}, 'lsa_overlap_min': {'avg': 0.05830451846122742, 'sd': 0.09672989696264267, 'min': -0.12116066366434097, 'max': 0.6075913906097412}, 'lsa_novelty': {'avg': 0.302001029253006, 'sd': 0.17024561762809753, 'min': -2.384185791015625e-07, 'max': 0.6655505299568176}, 'lsa_shift': {'avg': 0.10565734654664993, 'sd': 0.1660657674074173, 'min': -0.26521238684654236, 'max': 0.5387105941772461}, 'pos_dissimilarity_prev': {'avg': 0.9143926501274109, 'sd': 0.13282713294029236, 'min': 0.0, 'max': 1.0}, 'word_dissimilarity_prev': {'avg': 1.6836625337600708, 'sd': 3.1066482067108154, 'min': 0.0, 'max': 26.0}, 'new_word_ratio': {'avg': 0.7778636813163757, 'sd': 0.19442711770534515, 'min': 0.0, 'max': 1.0}, 'verb_overlap_adjacent': {'avg': 0.07054898887872696, 'sd': 0.14060504734516144, 'min': 0.0, 'max': 0.6666666865348816}, 'embedding_norm': {'avg': 0.993630588054657, 'sd': 0.07955411821603775, 'min': 0.0, 'max': 1.0000001192092896}, 'embedding_norm_diff': {'avg': 0.0, 'sd': 4.092099104013869e-08, 'min': -1.1920928955078125e-07, 'max': 1.1920928955078125e-07}, 'type_token_ratio': {'avg': 0.993630588054657, 'sd': 0.07955412566661835, 'min': 0.0, 'max': 1.0}, 'lexical_diversity_all': {'avg': 0.17352381348609924, 'sd': 0.013893024995923042, 'min': 0.0, 'max': 0.17463617026805878}, 'lexical_diversity_verbs': {'avg': 0.3098117709159851, 'sd': 0.024804789572954178, 'min': 0.0, 'max': 0.31179773807525635}, 'sentence_length_cohesion': {'avg': 15.6242036819458, 'sd': 9.600565910339355, 'min': 0.0, 'max': 84.0}, 'sentence_length_log': {'avg': 2.624387741088867, 'sd': 0.6802710890769958, 'min': 0.0, 'max': 4.442651271820068}}","[-1.01709902e-01 -3.07279248e-02  1.43829512e-03 -8.19310918e-02
 -1.30552775e-03  2.41900105e-02  2.93068006e-03  3.89543665e-03
  3.51871438e-02  6.85810531e-03 -6.02132932e-04 -1.55991931e-02
  1.91768724e-02  1.24150096e-02  0.00000000e+00  2.75786180e-04
  1.76703986e-02 -2.64715403e-03 -2.93509103e-04 -2.16925517e-03
 -3.42167802e-02 -1.67566817e-02  0.00000000e+00 -6.45073829e-04
  6.19907456e-04  1.04415859e-03 -1.80322357e-04 -1.86582934e-03
 -6.24272078e-02 -5.86553030e-02 -6.04712497e-03 -4.47658710e-02
 -1.38994614e-02 -1.50420489e-02 -1.65512487e-02  1.07110655e-02
  7.52927065e-02 -9.12490394e-03 -6.09551631e-02  4.39154804e-02
 -9.16916355e-02  7.54628517e-03  7.44009577e-03 -5.29679619e-02
 -2.84053721e-02  9.55541618e-05  7.71478377e-03 -4.34915908e-03
  4.05224189e-02  2.41916068e-03  3.22842295e-03  3.30400132e-02
 -1.36325564e-02  3.11521739e-02  3.51188183e-02  1.84543487e-02
 -1.09990723e-02 -4.41123964e-03  1.03258621e-02  7.29305530e-03
  4.35303571e-03  2.38414179e-03  0.00000000e+00 -7.76358531e-04
 -2.36559869e-03 -2.43157195e-03  0.00000000e+00  3.92521237e-04
 -1.22856454e-03 -9.70177061e-04  0.00000000e+00  1.39048172e-03
  2.11490318e-02 -6.45546243e-02  1.62708969e-03 -5.58444262e-02
  2.29205936e-02 -3.75433043e-02  1.07668678e-03 -6.07821010e-02
  8.56129359e-03 -2.64340173e-03  1.03550544e-03  2.91965407e-04
  3.77430674e-03 -1.81798183e-03 -2.32883958e-05  2.47236894e-04
  2.18579010e-03  1.77673507e-03  0.00000000e+00  2.20710150e-04
 -1.09908008e-03  3.04683927e-03  0.00000000e+00 -1.07682415e-03
  4.83762473e-03  4.34921449e-03  0.00000000e+00 -1.82423682e-05
 -5.54929348e-03  1.43744098e-03 -2.82440997e-05  1.69690640e-04
 -5.18292561e-03 -3.95035418e-03  0.00000000e+00 -1.98875190e-04
 -2.24055033e-02  1.01833220e-03  0.00000000e+00 -1.49234924e-02
 -5.38412519e-02 -1.90972839e-03  3.73802334e-03 -2.80428352e-03
  5.84529573e-03  6.88708096e-04 -7.79936835e-03 -7.02510029e-03
  3.75922536e-03 -1.24463090e-03  0.00000000e+00 -5.79023734e-03
  3.58524686e-03 -2.24780105e-02  0.00000000e+00 -3.15051363e-03
 -1.19438702e-02 -1.82514116e-02  0.00000000e+00 -3.82607318e-02
 -8.47463554e-04 -6.69152215e-02  0.00000000e+00 -3.06860879e-02
  1.85145345e-03  7.49562401e-04  0.00000000e+00 -1.85652520e-03
 -1.21416794e-02 -4.18268563e-03  0.00000000e+00 -5.28533245e-03
  1.20651070e-02 -2.61998503e-05  2.61451496e-04  1.59612764e-03
  1.11905104e-02 -4.22357256e-03  0.00000000e+00 -1.14632747e-03
 -4.84302966e-03  2.29462888e-02  0.00000000e+00 -1.01830633e-02
  6.58919150e-03  9.27423534e-04  0.00000000e+00  6.05857279e-03
  3.83556075e-02 -3.04716211e-02  0.00000000e+00 -2.67449906e-03
  8.21581706e-02 -2.15433189e-03  0.00000000e+00 -8.23498890e-02
 -1.24799032e-02  1.26526749e-03  1.62381791e-02 -2.01206072e-03
  2.91326642e-02  7.90489651e-03  0.00000000e+00 -2.92873359e-03
 -2.26483643e-02  1.31214568e-02  4.80107171e-03  1.75751746e-03
  1.36236111e-02 -2.81293392e-02  0.00000000e+00  1.27780216e-03
 -2.75733182e-04 -1.85455605e-02  0.00000000e+00  5.24244830e-03
 -1.43015813e-02 -1.48856146e-02  0.00000000e+00 -7.35105807e-03
 -1.97771611e-03  9.38085199e-04  0.00000000e+00 -2.07711104e-03
 -3.31154140e-03 -3.16970469e-03  0.00000000e+00 -1.93033786e-03
 -3.23060201e-03  3.32175265e-03 -3.59487906e-03  4.10433917e-04
  2.06192420e-03 -8.95021891e-04  0.00000000e+00  0.00000000e+00
 -3.35779153e-02  4.15843073e-03  0.00000000e+00 -4.17755246e-02
 -4.51122783e-03  1.04965689e-02  0.00000000e+00  6.10417221e-03
 -4.74576838e-03  5.36909327e-04  0.00000000e+00 -8.22573621e-03
 -6.30448153e-03  9.14597884e-03  0.00000000e+00 -9.03406739e-03]"
1,UCLA Health,ucla-health/,CA,Academic,1,patient-rights-ucla-health,https://www.uclahealth.org/sites/default/files/documents/Patient_Rights_and_Responsibilities.pdf,-2.021947145462036,30.888671417588284,15.08781773020285,16.62506992398802,14.029212253829321,7.285976048258323,12.5,18.218061387426815,11.011907226920576,"{'nouns': {'avg': 8.584415435791016, 'sd': 7.51509428024292, 'min': 0.0, 'max': 44.0}, 'verbs': {'avg': 3.142857074737549, 'sd': 2.305917263031006, 'min': 0.0, 'max': 9.0}, 'adjectives': {'avg': 1.454545497894287, 'sd': 1.8129794597625732, 'min': 0.0, 'max': 9.0}, 'adverbs': {'avg': 0.4545454680919647, 'sd': 0.6555548310279846, 'min': 0.0, 'max': 2.0}, 'pronouns': {'avg': 1.597402572631836, 'sd': 1.6999597549438477, 'min': 0.0, 'max': 7.0}, 'first_person_pronouns': {'avg': 0.012987012974917889, 'sd': 0.11321816593408585, 'min': 0.0, 'max': 1.0}, 'third_person_pronouns': {'avg': 1.5844155550003052, 'sd': 1.6698288917541504, 'min': 0.0, 'max': 7.0}, 'avg_syllables_per_word': {'avg': 1.665529489517212, 'sd': 0.39010855555534363, 'min': 0.0, 'max': 3.0}, 'avg_word_frequency_log': {'avg': 5.614570617675781, 'sd': 0.815289318561554, 'min': 0.0, 'max': 6.50124979019165}, 'avg_content_word_frequency_log': {'avg': 4.765611171722412, 'sd': 0.6894540190696716, 'min': 0.0, 'max': 5.8125}, 'avg_age_of_acquisition': {'avg': 387.37396240234375, 'sd': 112.88473510742188, 'min': 0.0, 'max': 575.0}, 'avg_concreteness': {'avg': 290.0669860839844, 'sd': 56.19661331176758, 'min': 0.0, 'max': 467.0}, 'avg_imagery': {'avg': 309.9663391113281, 'sd': 59.21198272705078, 'min': 0.0, 'max': 460.1666564941406}, 'avg_familiarity': {'avg': 567.3320922851562, 'sd': 93.5149917602539, 'min': 0.0, 'max': 607.5}, 'avg_polysemy': {'avg': 8.342275619506836, 'sd': 4.843902587890625, 'min': 0.0, 'max': 34.5}, 'negations': {'avg': 0.10389610379934311, 'sd': 0.30512571334838867, 'min': 0.0, 'max': 1.0}, 'causal_verbs': {'avg': 0.09090909361839294, 'sd': 0.28747978806495667, 'min': 0.0, 'max': 1.0}, 'intentional_actions': {'avg': 0.03896103799343109, 'sd': 0.19350214302539825, 'min': 0.0, 'max': 1.0}, 'word_count': {'avg': 23.85714340209961, 'sd': 17.143938064575195, 'min': 1.0, 'max': 100.0}, 'sentence_length': {'avg': 23.85714340209961, 'sd': 17.143938064575195, 'min': 1.0, 'max': 100.0}, 'function_to_content_ratio': {'avg': 0.7844963073730469, 'sd': 0.357923686504364, 'min': 0.0, 'max': 1.6666666269302368}, 'connectives_total': {'avg': 1.350649356842041, 'sd': 1.577160358428955, 'min': 0.0, 'max': 9.0}, 'causal_connectives': {'avg': 0.09090909361839294, 'sd': 0.3295734226703644, 'min': 0.0, 'max': 2.0}, 'temporal_connectives': {'avg': 0.12987013161182404, 'sd': 0.4061427712440491, 'min': 0.0, 'max': 2.0}, 'logical_connectives': {'avg': 0.1818181872367859, 'sd': 0.418012410402298, 'min': 0.0, 'max': 2.0}, 'additive_connectives': {'avg': 0.9220778942108154, 'sd': 1.1254578828811646, 'min': 0.0, 'max': 5.0}, 'adversative_connectives': {'avg': 0.025974025949835777, 'sd': 0.15905776619911194, 'min': 0.0, 'max': 1.0}, 'dependency_depth': {'avg': 6.4285712242126465, 'sd': 3.1885695457458496, 'min': 1.0, 'max': 16.0}, 'modifiers_per_np': {'avg': 0.8063591122627258, 'sd': 0.43249332904815674, 'min': 0.0, 'max': 2.0}, 'words_before_main_verb': {'avg': 5.0779218673706055, 'sd': 6.634749412536621, 'min': 0.0, 'max': 32.0}, 'passive_constructions': {'avg': 0.4285714328289032, 'sd': 0.9035079479217529, 'min': 0.0, 'max': 5.0}, 'content_overlap_adjacent': {'avg': 0.08588951081037521, 'sd': 0.06347823888063431, 'min': 0.0, 'max': 0.2800000011920929}, 'content_overlap_all': {'avg': 0.027205683290958405, 'sd': 0.018193822354078293, 'min': 0.0, 'max': 0.0886363610625267}, 'noun_overlap_adjacent': {'avg': 0.06571808457374573, 'sd': 0.09651625156402588, 'min': 0.0, 'max': 0.5}, 'argument_overlap_adjacent': {'avg': 0.056344058364629745, 'sd': 0.12262344360351562, 'min': 0.0, 'max': 0.6666666865348816}, 'stem_overlap_all': {'avg': 0.03653057664632797, 'sd': 0.023318737745285034, 'min': 0.0, 'max': 0.12287334352731705}, 'lsa_overlap_adjacent': {'avg': 0.3537067174911499, 'sd': 0.15740375220775604, 'min': 0.0, 'max': 0.6919587254524231}, 'lsa_overlap_all': {'avg': 0.27962779998779297, 'sd': 0.07120443135499954, 'min': 0.0, 'max': 0.39992621541023254}, 'lsa_given_new': {'avg': 0.7073851227760315, 'sd': 0.10307938605546951, 'min': 0.0, 'max': 0.8905655741691589}, 'lsa_overlap_mean': {'avg': 0.27962779998779297, 'sd': 0.07120443135499954, 'min': 0.0, 'max': 0.39992621541023254}, 'lsa_overlap_std': {'avg': 0.11418820917606354, 'sd': 0.034371864050626755, 'min': 0.0, 'max': 0.22305580973625183}, 'lsa_overlap_max': {'avg': 0.5299735069274902, 'sd': 0.11895501613616943, 'min': 0.0, 'max': 0.7628414630889893}, 'lsa_overlap_min': {'avg': 0.05458793416619301, 'sd': 0.0670921728014946, 'min': -0.0893939882516861, 'max': 0.33398371934890747}, 'lsa_novelty': {'avg': 0.45703941583633423, 'sd': 0.11490475386381149, 'min': 0.0, 'max': 0.7469344735145569}, 'lsa_shift': {'avg': 0.07407886534929276, 'sd': 0.14813371002674103, 'min': -0.2336348593235016, 'max': 0.3938296139240265}, 'pos_dissimilarity_prev': {'avg': 0.8832888007164001, 'sd': 0.19612979888916016, 'min': 0.0, 'max': 1.0}, 'word_dissimilarity_prev': {'avg': 1.990633487701416, 'sd': 4.650599479675293, 'min': 0.0, 'max': 30.0}, 'new_word_ratio': {'avg': 0.764299213886261, 'sd': 0.23535841703414917, 'min': 0.0, 'max': 1.0}, 'verb_overlap_adjacent': {'avg': 0.012244898825883865, 'sd': 0.050677474588155746, 'min': 0.0, 'max': 0.3333333432674408}, 'embedding_norm': {'avg': 0.9870129823684692, 'sd': 0.11321816593408585, 'min': 0.0, 'max': 1.0}, 'embedding_norm_diff': {'avg': 7.740862950633698e-10, 'sd': 3.52867886022068e-08, 'min': -5.960464477539063e-08, 'max': 5.960464477539063e-08}, 'type_token_ratio': {'avg': 0.9740259647369385, 'sd': 0.15905778110027313, 'min': 0.0, 'max': 1.0}, 'lexical_diversity_all': {'avg': 0.28594183921813965, 'sd': 0.03279978409409523, 'min': 0.0, 'max': 0.28970426321029663}, 'lexical_diversity_verbs': {'avg': 0.46495646238327026, 'sd': 0.053334176540374756, 'min': 0.0, 'max': 0.4710743725299835}, 'sentence_length_cohesion': {'avg': 19.324674606323242, 'sd': 12.335611343383789, 'min': 0.0, 'max': 65.0}, 'sentence_length_log': {'avg': 2.7703206539154053, 'sd': 0.804080605506897, 'min': 0.0, 'max': 4.18965482711792}}","[-1.51102394e-01 -5.94451912e-02  2.09991750e-03 -7.26850629e-02
  6.96786214e-03  2.80920658e-02  2.99152732e-03  2.49843625e-03
 -3.54156946e-03 -3.26519981e-02 -6.02132932e-04 -1.86260864e-02
  2.12841369e-02  1.47922356e-02  0.00000000e+00  6.40870887e-04
  1.58067457e-02 -2.30010902e-03  8.65033217e-05 -2.01743888e-03
  2.07050722e-02  1.33366687e-02  0.00000000e+00  1.92568148e-03
  5.64739387e-03  9.85932187e-04 -1.80322357e-04 -1.64125720e-03
 -8.41951296e-02 -7.34020472e-02 -1.11726439e-02 -6.19181022e-02
  1.89781969e-03 -1.51340375e-02 -2.10817363e-02  9.95363016e-03
  5.82971051e-02 -1.54812494e-02 -8.98849964e-03  5.81564121e-02
 -9.88462269e-02  1.89393554e-02  6.85216626e-03 -5.48223853e-02
 -6.81385398e-02  2.00879690e-03  1.01615414e-02 -1.94925647e-02
 -1.71509147e-01  1.23438332e-03  5.63965365e-03  4.49742228e-02
  6.36101067e-02  3.07878423e-02  3.17099392e-02 -2.05690460e-03
 -6.74501946e-03 -1.35788471e-02  2.83260513e-02 -1.96512900e-02
  2.59574223e-03  1.91050477e-03  0.00000000e+00 -6.27856469e-04
 -2.58640666e-03 -4.01628297e-03  0.00000000e+00  2.74669088e-04
 -1.29444012e-03 -1.17456412e-03  0.00000000e+00  1.45576417e-03
 -2.28708535e-02 -6.18356057e-02  1.55572605e-03 -6.03408776e-02
 -2.94263083e-02 -3.55479643e-02  9.88262356e-04 -5.77224642e-02
  8.98830034e-03 -2.52693542e-03 -1.65088102e-04 -1.97735918e-03
  1.17458142e-02  1.40010787e-03 -2.32883958e-05  4.58517112e-04
  4.12950013e-03  2.06977595e-03  0.00000000e+00 -9.88330226e-04
  1.06310355e-03  2.41365284e-03  0.00000000e+00 -9.70654946e-04
  2.17510993e-03  6.70484174e-03  0.00000000e+00  3.51843028e-03
  1.16479595e-03  2.15937267e-03 -1.73571752e-05  1.84488425e-04
 -5.67272538e-03 -3.79673159e-03  0.00000000e+00 -1.98875190e-04
 -2.82423198e-02 -1.16107624e-03  0.00000000e+00 -2.36024968e-02
 -1.85477193e-02  7.14819704e-04  2.48519704e-03 -1.64177699e-03
  7.67832017e-03  1.15525175e-03 -5.75833861e-03 -1.13820974e-02
  3.20209982e-03  3.23780044e-03  0.00000000e+00 -8.81410576e-03
  1.11626508e-03  1.38224019e-02  0.00000000e+00 -1.25229883e-03
 -1.39077222e-02 -1.80252008e-02  0.00000000e+00 -4.26326320e-02
  2.18163477e-03  4.23127413e-03  0.00000000e+00 -1.93980671e-02
 -8.81420914e-04  4.70735977e-04  0.00000000e+00  2.57736610e-05
 -1.39430044e-02 -5.97304478e-03  0.00000000e+00 -6.82321517e-03
 -3.02542979e-03  7.14824884e-04  2.51567253e-04  1.26541620e-02
 -7.35169230e-03 -1.19101652e-03  0.00000000e+00 -1.34398544e-03
 -6.71216333e-03  2.06958521e-02  0.00000000e+00 -7.77268084e-03
 -4.62355884e-03  9.21775214e-03  0.00000000e+00 -4.25786432e-03
  2.27356162e-02 -2.88554132e-02  0.00000000e+00 -9.26917884e-03
  8.76077861e-02 -1.77960750e-02  0.00000000e+00  3.35080437e-02
 -1.39624337e-02 -4.93458426e-03  1.32292351e-02  3.92606802e-04
  1.42061682e-02  5.11720590e-03  0.00000000e+00  4.48087836e-03
  9.06882156e-03  1.15044368e-02  3.60476715e-03 -3.91557766e-03
  8.36326461e-03 -3.00690923e-02  0.00000000e+00  1.47197384e-03
 -4.36080853e-04 -1.70603804e-02  0.00000000e+00  3.17753991e-03
 -1.43412901e-02 -1.19417440e-02  0.00000000e+00 -7.50935869e-03
 -1.74884684e-04  6.33763988e-03  0.00000000e+00  6.14844263e-03
 -3.12468549e-03 -5.37050841e-03  0.00000000e+00  1.89779559e-04
 -3.62724811e-03 -1.96902198e-03  1.09572266e-03  3.53910320e-04
  5.53292804e-04 -1.56107231e-03  0.00000000e+00  0.00000000e+00
 -3.37979011e-02 -6.38211658e-03  0.00000000e+00 -3.64876091e-02
  2.17114793e-04  1.10717900e-02  0.00000000e+00  3.01975594e-03
 -6.03109878e-03 -1.90822501e-02  0.00000000e+00 -7.65129505e-03
 -1.39420852e-02  3.19780177e-03  0.00000000e+00 -9.74485837e-03]"
